,id,price,link,first_price,title,area,rooms,address,vermietet,offerer_address,offerer_name,phone_number,commission,die Wohnung,wohnlage,Hausgeld,Baujahr,energieträger,effizienzklasse,bezug,lage,details,scraped_at,active
10,27e2w5y,220000,https://www.immowelt.de/expose/27e2w5y,220000,www.r-o.de +++ Eigentumswohnung mit erheblichem Ausbaupotenzial,"59,10",3,01279 Dresden,False,"Tiergartenstraße 46,  01219 Dresden ", RICHERT & OERTEL IMMOBILIEN GMBH ,0351/433120,provisionsfrei,Die WohnungWohnungslageDachgeschossBezugab sofortBad mit Fenster und Wanne Böden: Holzdielen Weitere Räume: Kelleranteil WohnanlageBaujahr: 1926 Zustand: Altbau (bis 1945) ,Dachgeschoss,,1926,Gas,D,ab sofort,"LageDas sanierte Mehrfamilienhaus in dem sich die Eigentumswohnung befindet, liegt im Osten Dresdens, im Stadtteil Tolkewitz. Das Bild dieses Stadtteils wird durch großzügig geschnittene Grundstücke und eine gut entwickelte Infrastruktur bestimmt. Nicht zuletzt die kurze Entfernung zum Stadtzentrum, wie auch zum Elbufer und zur... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDas Objekt wurde neu aufgeteilt. Die eigenständige WEG lebt mit Verkauf der ersten Eigentumswohnung auf. Derzeit sind bereits fünf von insgesamt sieben Einheiten verkauft.Die Wohnung verfügt über ein großzügiges und helles Wohnzimmer, ein Schlafzimmer sowie ein Kinder- bzw. Arbeitszimmer. Die Zimmer sind mit... Mehr anzeigen Weitere InformationenSonstigesDas Objekt wird honorarfrei angeboten. Alle in diesem Angebot enthaltenen Angaben, Abmessungen und Preisangaben stammen ausschließlich vom Eigentümer (oder eines Dritten). Eine Haftung unseres Unternehmens hierfür ist ausgeschlossen. Irrtum und Zwischenverkauf vorbehalten. Dieses Exposé ist eine... Mehr anzeigen ",True,
11,27fsa5y,290000,https://www.immowelt.de/expose/27fsa5y,290000,Freie 3 Raumwohnung am Großen Garten,"89,56",3,Zwinglistraße 1001277 Dresden,False,"Plattleite 68,  01324 Dresden ", 1a - Immobilien Dresden ,+491728586025,"5,95","Die WohnungWohnungslage1. GeschossBezugsofortDerzeitige NutzungfreiBalkon Böden: Fliesenboden, Laminat, Parkett Fenster: Holzfenster WohnanlageBaujahr: 1920 Zustand: Altbau (bis 1945) ",1. Geschoss,366,1920,Gas,,sofort,"Lageimmowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungObjektbeschreibungDas liebevoll erbaute Mehrfamilienhaus befindet sich in einer beliebten Lage Nähe des Großen Garten. Die helle 3-Raum-Wohnung befindet sich im 1. Obergeschoss eines, sehr gepflegten Mehrfamilienhaus. Die Nachbarschaft ist durch Mehrfamilienhäuser geprägt. Einkaufsmöglichkeiten sind in der Nähe zu... Mehr anzeigen Weitere InformationenKontaktBei Fragen und Vereinbarungen von Besichtigungssterminen rufen Sie mich bitte unter Telefonnummer 0172 - 8586025 an.Weitere Angebote finden sie audf unserer Webseite.www.1a-immobilien.dresden.de",True,
12,27qlg5x,105000,https://www.immowelt.de/expose/27qlg5x,105000,+++DRESDEN-TRACHENBERGE+++ Kleines Investment unterm Dach!,"48,22",2,01129 Dresden,True,"Königstraße 16,  01097 Dresden ", Schlage Immobilien ,+49 351 8401860,"3,57","Die WohnungWohnungslage3. Geschoss (Dachgeschoss)Derzeitige NutzungvermietetBad mit Wanne Garten Böden: Fliesenboden, Laminat Zustand: renoviert / saniert Weitere Räume: Kelleranteil, Abstellraum, Wasch-Trockenraum Anschlüsse: Kabelanschluss WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) ",3. Geschoss (Dachgeschoss),164,1900,GAS,C,,"LageIm Nordwesten von Dresden gelegen, zeichnet sich der Stadtteil Trachenberge durch eine ausgezeichnete Anbindung sowohl an das Stadtzentrum als auch zur BAB 4 und damit in das Dresdner Umland aus. Seine historische Bedeutung als Weinbaugebiet haben die Hänge von der Trachenberge völlig verloren. Jedoch ist der Reiz der... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDas denkmalgeschützte Wohn- und Geschäftshaus wurde um die 1900er-Jahrhundertwende erbaut und beherbergte im Erdgeschoss bis 1914 das Trachenberger Postamt. 1999 wurde das betagte Haus komplett bis ins Detail saniert. Es entstanden moderne Wohnungen mit funktionalen und individuellen Grundrissen. Lt. Auskunft der Telekom ist... Mehr anzeigen AusstattungZum Verkauf kommt eine kleine Wohnung im Dachgeschoss mit folgenden Ausstattungsmerkmalen:- Wohn- und Schlafzimmer mit Laminat- Küche und Bad gefliest- Bad mit Badewanne- kleiner Abstellraum in der Wohnung- Waschmaschinenanschluss in Waschküche im Keller- Kellerabteil.PreisinformationIst-Mieteinnahmen pro Jahr: 4.080,00 EURWeitere InformationenProvisionshinweis3,57% inkl. MwSt.Wir machen Sie darauf aufmerksam, dass es sich um ein provisionspflichtiges Angebot handelt, was sich ausschließlich an Verbraucher richtet. Mit dem Verkäufer haben wir einen Maklervertrag in gleicher Provisionshöhe abgeschlossen. Soweit der Käufer ein Unternehmer im Sinne des § 14... Mehr anzeigen ",True,
13,27r295w,235000,https://www.immowelt.de/expose/27r295w,235000,Bezugsfreie 3-Raum-ETW mit großem Balkon und TG-Stellplatz. Aufzug im Haus.,"73,91",3,01219 Dresden,False,"Antonstr. 10,  01097 Dresden ", Citymakler Dresden GmbH & Co.KG  ,+49(351)6555777,3 ,"Die WohnungBezugnach KaufpreiszahlungBöden: Fliesenboden, Kunststoffboden, Laminat Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1996 Zustand: Neubau Personenaufzug 1 Stellplatz: Garage, Tiefgarage ",,291,1996,Gas,,nach Kaufpreiszahlung,"LageStrehlen liegt im Südosten der Stadt und gehört zum Ortsamtsbereich Prohlis.  An Strehlen grenzen die Stadtteile, Zschertnitz, Mockritz, Leubnitz-Neuostra, Reick, Gruna, Seevorstadt und die Südvorstadt.Infrastruktur:Die wichtigste Geschäftsstraße, die Lockwitzer Straße, bildet zusammen mit dem Wasaplatz ein... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungGelegen zwischen dem Hugo-Bürkner-Park und einer stark durchgrünten Kleingartenanlage, entstand 1997 eine komfortable Wohnanlage mit Aufzug und Tiefgarage. Die Wohnung eignet sich hervorragend als Alterswohnsitz oder Heim für eine kleine Familie. Bei der Gestaltung des Grundrisses wurde das Augenmerk auf hohe... Mehr anzeigen Ausstattung- 1997 erbauter Neubauwohnpark - Personenaufzug vorhanden- Südbalkon mit 9,90qm Grundfläche- Laminatboden - Bad mit Wanne, WM-Anschluss und Fenster- separates WC- Abstellraum- Kellerabteil- TG-StellplatzPreisinformation1 Garagenstellplatz1 TiefgaragenstellplatzWeitere InformationenSonstigesBaujahr: 1996, Heizungsart: Zentralheizung, Energieausweistyp: Verbrauchsausweis, End-Energiekennwert: 89, Befeuerung/Energieträger: GasImmobilienUndMenschenVerbindenCitymakler-ExposeeStichworteGarage vorhanden, Stellplatz vorhanden, Gesamtfläche: 78,36 m²... Mehr anzeigen ",True,
14,277395u,219990,https://www.immowelt.de/expose/277395u,219990,+Kapitalanlage+ - vermietete Etagenwohnung in zentraler Lage von Dresden - Friedrichstadt!,"61,71",2,01067 Dresden,True,"Kesselsdorfer Straße 340,  01156 Dresden ", AL real estate GmbH ,0351 85098056,"3,57 ","Die WohnungBezugin AbspracheDerzeitige NutzungvermietetBad mit Wanne Balkon, Gartenmitbenutzung Ausblick: Fernblick offene Küche WG-geeignet Böden: Fliesenboden, Laminat Fenster: Holzfenster Zustand: gepflegt Weitere Räume: Kelleranteil Anschlüsse: DSL-Anschluss WohnanlageBaujahr: 1900 Zustand: Altbau (bis 1945) Personenaufzug ",,241,1900,FERN,D,in Absprache,"LageDresden - Friedrichstadt - der zentrumsnahe Stadtteil überzeugt mit Kultur und Dienstleistung. Alle Einrichtungen des öffentlichen Lebens wie z.B. Einkaufsmöglichkeiten, Parks oder auch kulturelle Hotspots prägen diesen Stadtteil. Hier findet jede Generation Ihren Lebensmittelpunkt. Eine perfekte Anbindung an den öffentlichen... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","Objektbeschreibung- zentrumsnahe Eigentumswohnung in der 3. Etage eines Mehrfamilienhauses- direkt am Krankenhaus Dresden-Friedrichstadt in einer ruhigen Seitenstraße gelegen- Wohneinheit bietet eine Gesamtfläche von ca. 61,71 m² - ausgestattet mit einem Balkon und lichtdurchflutet durch viele Fenster- Der Wohn- und... Mehr anzeigen Ausstattung- Massiv errichtetes Mehrfamilienhaus- zentrumsnahe Eigentumswohnung in der 3. Etage- Aufzug bis vor die Wohnungseingangstür - Treppensteigen nicht notwendig!- fortlaufende Instandhaltungsmaßnahmen - guter Zustand des Hauses- Kombination aus weißen Holztüren und eleganten Türgriffen und Scharnieren aus... Mehr anzeigen PreisinformationIst-Mieteinnahmen pro Jahr: 5.760,00 EURWeitere InformationenSonstigesDas Objekt ist für ca. 5760,00 € p.a. (kalt) vermietet mit einem monatlichen Nebenkostenvorauszahlungsabschlag von ca. 150,00 € (1.800,00 € p.a.) - es handelt sich um sehr zuverlässige Mieter, welche gern weiterhin im Objekt verbleiben wollen. Eine Mietsteigerung i.H.v. ca. 15% wäre kurzfristig möglich -... Mehr anzeigen ",True,
15,27qt85t,939000,https://www.immowelt.de/expose/27qt85t,939000,www.r-o.de +++ Exklusive 4-Raum-Wohnung mit Balkon in bester Innenstadtlage,"130,94",4,01067 Dresden,False,"Tiergartenstraße 46,  01219 Dresden ", RICHERT & OERTEL IMMOBILIEN GMBH ,0351/433120,"3,57 ",Die WohnungWohnungslage4. GeschossBezugnach AbspracheBalkon Einbauküche Ausstattung: neuwertig Weitere Räume: Kelleranteil WohnanlageBaujahr: 2015 Zustand: Neubau Personenaufzug 1 Stellplatz: Tiefgarage ,4. Geschoss,370,2015,,B,nach Absprache,"LageDer Standort befindet sich im Herzen Dresdens, vis-à-vis zu Zwingerteich und Semperoper. Diese Lage am Zwingerpark gewährt eine unverbaubare Blickbeziehung zur historischen Altstadt der sächsischen Landeshauptstadt mit dem Hausmannsturm, der Hofkirche und der Frauenkirche.Alle zentralen Sehenswürdigkeiten und... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDie hier zum Verkauf stehende Eigentumswohnung befindet sich inmitten der beliebtesten Dresdner Innenstadtlage.Die exklusive 4-Raum-Wohnung befindet sich im vierten Stock und ist barrierefrei mit dem Aufzug (von der Tierfgarage direkt zur Wohnungstür) zugänglich. Über den Flur erreichen Sie den offenen Wohn- und... Mehr anzeigen Preisinformation1 TiefgaragenstellplatzWeitere InformationenSonstigesBei Abschluss eines notariellen Kaufvertrages hat der Käufer, sofern er im Rahmen einer gewerblichen Tätigkeit handelt, uns ein Honorar in Höhe von 6,96 % des Kaufpreises inkl. Mehrwertsteuer zu zahlen. Handelt der Käufer als Verbraucher gilt der Honorarsatz in Höhe von 3,57 % des Kaufpreises inkl... Mehr anzeigen ",True,
16,284ph53,82000,https://www.immowelt.de/expose/284ph53,82000,"Klein, aber fein! 1-Zimmer-Wohnung",35,1,01277 Dresden,False,"Turmhof 6,  42103 Wuppertal ",AZ Agentur für Zwangsversteigerungsinformationen GmbH,0221/97459765,"Bitte beachte, das Angebot kann bei Vertragsabschluss die Zahlung einer Provision beinhalten, Weitere Informationen erhältst Du vom Anbieter,",Die Immobilieinfo Zu diesem Angebot wurden vom Anbieter keine weiteren Daten hinterlegt. Für weitere Informationen bitte den Anbieter kontaktieren. Nach Informationen fragen,,,,,,,"Lageimmowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungWohnung Nr. 6 im 3.OG, 34,79 m² Wfl., bestehend aus Diele, Bad/WC, Küche und Wohn-/Schlafzimmer, sowie Kellerraum (3,86 m² Nfl.), Bj. 1895, Sanierung 1995-97 (Elektrik, Fenster)Bitte kontaktieren Sie uns bei weiteren Fragen telefonisch, von Montag - Freitag von 08:00 - 20:00 Uhr, Samstags/Sonntags 10:00 - 18:00... Mehr anzeigen Weitere InformationenSonstigesWeitere Informationen erhalten Sie Montag - Freitag von 08:00 - 20:00 Uhr, Samstags/Sonntags 10:00 - 18:00 Uhr unter der Telefonnummer 0221-97459765.Wir sind der führende Herausgeber von Informationen zu dem Thema Zwangsversteigerungen von Immobilien. Bei uns finden Sie alle Versteigerungstermine und alle... Mehr anzeigen ",True,
17,27v6f5m,165000,https://www.immowelt.de/expose/27v6f5m,165000,Steigerbare Rendite - nachhaltiges Investment. Attraktive Beletage-Wohnung mit Balkon.,"65,99",2,01257 Dresden,True,"Antonstr. 10,  01097 Dresden ", Citymakler Dresden GmbH & Co.KG  ,+49(351)6555777,3 ,"Die WohnungDerzeitige NutzungvermietetBad mit Fenster und Wanne Garten Böden: Fliesenboden, Parkett Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1906 Zustand: Altbau (bis 1945) ",,279,1906,Gas,,,"LageLeuben liegt im Süden der Landeshauptstadt Dresden und ist ein Wassersportparadies: ob Wakeboarden, Tauchen, Angeln oder einfach nur Schwimmen - die Kiesgrube Leuben verspricht abwechslungsreiche Freizeit und sportliche Erholung. Zudem ist Leuben ein familienfreundlicher Stadtteil. Es gibt einen Indoorspielplatz (Kidsplanet... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungErwerben Sie eine profitable, renditeseitig steigerbare 2-Raum-ETW in gefragter Lage im Dresdner Osten im Stadtteil Leuben. Der Mikrostandort zeichnet sich durch die gute Verkehrsanbindung und seinen urbanen Charakter aus.Technisches:Um 1920 errichtet, wurde dieses attraktive Mehrfamilienhaus im Jahr 2010 nach WEG... Mehr anzeigen Ausstattung- viel Platz bietende 2-Raum-ETW- Küche mit Balkon- Würfel-Parkett- Tageslichtbad mit Wanne- gute Belichtung- Abstellraum in der Wohnung- großer Abstellraum im Keller- sehr gute ÖPNV AnbindungPreisinformationNettorendite Ist in %: 3,13 Nettorendite Soll in %: 3,52 Weitere InformationenSonstigesHeizungsart: Fußbodenheizung, Befeuerung/Energieträger: Erdgas schwer, Energieausweistyp: Verbrauchsausweis, End-Energiekennwert: 179,6, Baujahr: 1906ImmobilienUndMenschenVerbindenCitymakler-ExposeeStichworteNutzfläche: 65,99 m², Gesamtfläche: 65,99 m², vermietbare... Mehr anzeigen ",True,
18,279cd5c,703000,https://www.immowelt.de/expose/279cd5c,703000,Hochwertiges Wohnen im Regierungsviertel und fußläufig zur Elbe mit TÜV Überwachung! Provisionsfrei!,"128,09",4,Weintraubenstraße 1301099 Dresden / Innere Vorstadt,False,"Wehlener Straße 31,  01279 Dresden ",basis d GmbH ,0175 2363639,provisionsfrei,Die WohnungWohnungslage1. GeschossBezug2024Gäste-WC Terrasse Weitere Räume: Kelleranteil WohnanlageBaujahr: 2022 Zustand: projektiert Personenaufzug 1 Stellplatz: Tiefgarage ,1. Geschoss,,2022,FERN,A+,2024,"LageUnser Wohnhaus entsteht im Regierungsviertel. Das Mehrfamilienhaus liegt in der Weintraubenstraße. Das Restaurant ""Rosengarten"" an der Elbe erreichen sie fußläufig. Die Wege des täglichen Bedarfs sind ebenfalls in wenigen Minuten fußläufig zu erledigen. Biomarkt, Sparkasse und Hausarzt sind gleich um die Ecke. Kurze Wege zu... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungBis Jahresende eine Wohnung kaufen und Grunderwerbssteuer sparen! Unser Projekt Weintraubenstrasse im Regierungsviertel von Dresden. Hier entstehen  insgesamt 30 Eigentumswohnungen und 1 Gewerbeeinheit im Erdgeschoss. Das Gebäude besticht durch seine gediegene Form im modernen Baustil mit klaren Linien und der... Mehr anzeigen Ausstattung+ großzügige sonnige Balkone+ Aufzug von der Tiefgarage in alle Ebenen+ Tiefgarage mit Kellerabteilen + liebevoll gestaltete Außenanlagen + Böden mit Fußbodenheizung und Designbelag in Holzoptik+ attraktive Bäder mit hochwertiger Sanitärkeramik, bodengleicher Dusche und Badheizkörper+ Badwahl aus drei... Mehr anzeigen Preisinformation1 Tiefgaragenstellplatz, Kaufpreis: 20.000,00 EURWeitere InformationenSonstigesDiese Anzeige dient nur der ersten Information und stellt kein Vertragsangebot dar. Die Anzeige begründet keine vertraglichen Ansprüche. Der Inhalt und die Angaben wurden nach bestem Wissen und Gewissen ermittelt. Für Richtigkeit und Vollständigkeit wird keine Haftung übernommen. Die Grundrisse sind nicht zur... Mehr anzeigen ",True,
19,27bbd5c,586000,https://www.immowelt.de/expose/27bbd5c,586000,"Hochwertiges Wohnen im Regierungsviertel, fußläufig zur Elbe, inkl. TÜV Überwachung! Provisionsfrei!","103,01",4,Weintraubenstraße 1301099 Dresden / Innere Vorstadt,False,"Wehlener Straße 31,  01279 Dresden ",basis d GmbH ,0175 2363639,provisionsfrei,"Die WohnungWohnungslage2. GeschossBezug2024Gäste-WC Terrasse Weitere Räume: Kelleranteil, Abstellraum WohnanlageBaujahr: 2022 Zustand: projektiert Personenaufzug 1 Stellplatz: Tiefgarage ",2. Geschoss,,2022,FERN,A+,2024,"LageUnser Wohnhaus entsteht im Regierungsviertel. Das Mehrfamilienhaus liegt in der Weintraubenstraße. Das Restaurant ""Rosengarten"" an der Elbe erreichen sie fußläufig. Die Wege des täglichen Bedarfs sind ebenfalls in wenigen Minuten fußläufig zu erledigen. Biomarkt, Sparkasse und Hausarzt sind gleich um die Ecke. Kurze Wege zu... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungUnser Projekt Weintraubenstrasse im Regierungsviertel von Dresden. Hier entstehen  insgesamt 30 Eigentumswohnungen und 1 Gewerbeeinheit im Erdgeschoss. Das Gebäude besticht durch seine gediegene Form im modernen Baustil mit klaren Linien und der nachhaltigen Bauweise. Darin steht Ihnen ein Mix aus komfortablen 2- bis... Mehr anzeigen Ausstattung+ großzügige sonnige Balkone+ Aufzug von der Tiefgarage in alle Ebenen+ Tiefgarage mit Kellerabteilen + liebevoll gestaltete Außenanlagen + Böden mit Fußbodenheizung und Designbelag in Holzoptik+ attraktive Bäder mit hochwertiger Sanitärkeramik, bodengleicher Dusche und Badheizkörper+ Badwahl aus drei... Mehr anzeigen Preisinformation1 Tiefgaragenstellplatz, Kaufpreis: 20.000,00 EURWeitere InformationenSonstigesDiese Anzeige dient nur der ersten Information und stellt kein Vertragsangebot dar. Die Anzeige begründet keine vertraglichen Ansprüche. Der Inhalt und die Angaben wurden nach bestem Wissen und Gewissen ermittelt. Für Richtigkeit und Vollständigkeit wird keine Haftung übernommen. Die Grundrisse sind nicht zur... Mehr anzeigen ",True,
20,27c7d5c,477000,https://www.immowelt.de/expose/27c7d5c,477000,"Hochwertiges Wohnen im Regierungsviertel, fußläufig zur Elbe, inkl. TÜV Überwachung! Provisionsfrei!","84,25",3,Weintraubenstraße 1401099 Dresden / Innere Vorstadt,False,"Wehlener Straße 31,  01279 Dresden ",basis d GmbH ,0175 2363639,provisionsfrei,"Die WohnungWohnungslage3. GeschossBezug2024Terrasse Weitere Räume: Kelleranteil, Abstellraum WohnanlageBaujahr: 2022 Zustand: projektiert Personenaufzug 1 Stellplatz: Tiefgarage ",3. Geschoss,,2022,FERN,A+,2024,"LageUnser Wohnhaus entsteht im Regierungsviertel. Das Mehrfamilienhaus liegt in der Weintraubenstraße. Das Restaurant ""Rosengarten"" an der Elbe erreichen sie fußläufig. Die Wege des täglichen Bedarfs sind ebenfalls in wenigen Minuten fußläufig zu erledigen. Biomarkt, Sparkasse und Hausarzt sind gleich um die Ecke. Kurze Wege zu... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungUnser Projekt Weintraubenstrasse im Regierungsviertel von Dresden. Hier entstehen  insgesamt 30 Eigentumswohnungen und 1 Gewerbeeinheit im Erdgeschoss. Das Gebäude besticht durch seine gediegene Form im modernen Baustil mit klaren Linien und der nachhaltigen Bauweise. Darin steht Ihnen ein Mix aus komfortablen 2- bis... Mehr anzeigen Ausstattung+ großzügige sonnige Balkone+ Aufzug von der Tiefgarage in alle Ebenen+ Tiefgarage mit Kellerabteilen + liebevoll gestaltete Außenanlagen + Böden mit Fußbodenheizung und Designbelag in Holzoptik+ attraktive Bäder mit hochwertiger Sanitärkeramik, bodengleicher Dusche und Badheizkörper+ Badwahl aus drei... Mehr anzeigen Preisinformation1 Tiefgaragenstellplatz, Kaufpreis: 20.000,00 EURWeitere InformationenSonstigesDiese Anzeige dient nur der ersten Information und stellt kein Vertragsangebot dar. Die Anzeige begründet keine vertraglichen Ansprüche. Der Inhalt und die Angaben wurden nach bestem Wissen und Gewissen ermittelt. Für Richtigkeit und Vollständigkeit wird keine Haftung übernommen. Die Grundrisse sind nicht zur... Mehr anzeigen ",True,
21,27v6d5c,481000,https://www.immowelt.de/expose/27v6d5c,481000,"Hochwertiges Wohnen im Regierungsviertel, fußläufig zur Elbe, inkl. TÜV Überwachung! Provisionsfrei!","84,23",3,Weintraubenstraße 1401099 Dresden / Innere Vorstadt,False,"Wehlener Straße 31,  01279 Dresden ",basis d GmbH ,0175 2363639,provisionsfrei,"Die WohnungWohnungslage4. GeschossBezug2024Terrasse Weitere Räume: Kelleranteil, Abstellraum WohnanlageBaujahr: 2022 Zustand: projektiert Personenaufzug 1 Stellplatz: Tiefgarage ",4. Geschoss,,2022,FERN,A+,2024,"LageUnser Wohnhaus entsteht im Regierungsviertel. Das Mehrfamilienhaus liegt in der Weintraubenstraße. Das Restaurant ""Rosengarten"" an der Elbe erreichen sie fußläufig. Die Wege des täglichen Bedarfs sind ebenfalls in wenigen Minuten fußläufig zu erledigen. Biomarkt, Sparkasse und Hausarzt sind gleich um die Ecke. Kurze Wege zu... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungUnser Projekt Weintraubenstrasse im Regierungsviertel von Dresden. Hier entstehen  insgesamt 30 Eigentumswohnungen und 1 Gewerbeeinheit im Erdgeschoss. Das Gebäude besticht durch seine gediegene Form im modernen Baustil mit klaren Linien und der nachhaltigen Bauweise. Darin steht Ihnen ein Mix aus komfortablen 2- bis... Mehr anzeigen Ausstattung+ großzügige sonnige Balkone+ Aufzug von der Tiefgarage in alle Ebenen+ Tiefgarage mit Kellerabteilen + liebevoll gestaltete Außenanlagen + Böden mit Fußbodenheizung und Designbelag in Holzoptik+ attraktive Bäder mit hochwertiger Sanitärkeramik, bodengleicher Dusche und Badheizkörper+ Badwahl aus drei... Mehr anzeigen Preisinformation1 Tiefgaragenstellplatz, Kaufpreis: 20.000,00 EURWeitere InformationenSonstigesDiese Anzeige dient nur der ersten Information und stellt kein Vertragsangebot dar. Die Anzeige begründet keine vertraglichen Ansprüche. Der Inhalt und die Angaben wurden nach bestem Wissen und Gewissen ermittelt. Für Richtigkeit und Vollständigkeit wird keine Haftung übernommen. Die Grundrisse sind nicht zur... Mehr anzeigen ",True,
22,2772z57,365000,https://www.immowelt.de/expose/2772z57,365000,*Erhöhter Pulsschlag pro m² - Elbnah mit Dachbalkon l Wohnküche l Altbau l Fernblick*,102,4,01127 Dresden,True,"Sebnitzer Straße 9,  01099 Dresden ", schlüsselreiz Immobilien ,0351/3322457,"2,98 ","Die WohnungWohnungslage3. GeschossBezugvermietetDerzeitige NutzungvermietetBad mit Wanne und Dusche Balkon, Garten Ausblick: Fernblick Böden: Fliesenboden, Laminat, Teppichboden Zustand: renoviert / saniert Weitere Räume: Kelleranteil ",3. Geschoss,258,,Gas,C,vermietet,"LageLandeshauptstadt Dresden, Pieschen-Süd, fußläufig in 5 Minuten an den Elbwiesen. Der zum Einkaufszentrum umgebaute und unter Denkmalschutz stehende Straßenbahnhof Mickten ist ebenfalls fußläufig in kürzester Zeit erreichbar. In unmittelbarer Umgebung bestehen Anschlüsse an die Straßenbahnlinien 4, 9 und 13 und... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDas Objekt mit insgesamt 13 Wohneinheiten in begehrter Lage von Dresden, Pieschen-Süd wurde um 1915 in geschlossener, massiver Bauweise errichtet und im Jahr 1998 kernsaniert. Das Gebäude wird in der Liste der Kulturdenkmäler der Landeshauptstadt Dresden geführt und weist einen guten Energiewert auf - dies ist gerade... Mehr anzeigen AusstattungZum Verkauf gelangt eine begehrte, optimal geschnittene 4-Raum-Wohnung im 3. Obergeschoss des Hauses mit sensationellem Fernblick in den grünen Garten des Hauses und über die Baumkronen der Umgebung. Die Raumhöhe misst ca. 2,90 Meter. - Dachbalkon am Wohnzimmer mit Garten- und Fernblick - Ausrichtung... Mehr anzeigen PreisinformationIst-Mieteinnahmen pro Jahr: 8.472,00 EURWeitere InformationenProvisionshinweis2,98 % des Kaufpreises inkl. Ust.Bei Abschluss eines notariellen Kaufvertrages zahlt der Käufer eine Maklerprovision in Höhe von 2,98 % Brutto des Kaufpreises inklusive der gesetzlichen Umsatzsteuer von 19 %. Die restliche Maklerprovision in Höhe von 2,98 % Brutto des Kaufpreises inklusive der... Mehr anzeigen ",True,
